date,store_id,product_id,category,region,inventory_level,units_sold,baseline_ma_30,ml_forecast,safety_stock,reorder_point,recommended_order,stock_status,price,discount,holiday_promotion,weather_condition
2023-02-07,S002,P0014,Clothing,West,190,41,137.6,60.74,173.0,448.0,258.0,⚠️ Reorder Needed,28.61,5,0,Rainy
2023-02-08,S002,P0014,Groceries,North,338,149,140.6,167.46,173.0,454.0,116.0,⚠️ Reorder Needed,90.36,10,0,Snowy
2023-02-09,S002,P0014,Toys,North,306,68,140.5,72.02,173.0,454.0,148.0,⚠️ Reorder Needed,45.28,5,1,Snowy
2023-02-10,S002,P0014,Electronics,West,71,38,132.7,46.03,173.0,438.0,367.0,🔴 Critical Stockout Risk,88.22,10,1,Snowy
2023-02-11,S002,P0014,Electronics,West,181,14,126.1,23.38,173.0,425.0,244.0,⚠️ Reorder Needed,41.92,20,0,Rainy
2023-02-12,S002,P0014,Toys,West,389,258,134.3,261.29,173.0,442.0,53.0,⚠️ Reorder Needed,39.16,15,0,Rainy
2023-02-13,S002,P0014,Clothing,South,194,21,134.2,21.37,173.0,441.0,247.0,⚠️ Reorder Needed,12.19,20,1,Rainy
2023-02-14,S002,P0014,Electronics,West,89,86,135.1,97.38,173.0,443.0,354.0,🔴 Critical Stockout Risk,27.91,0,1,Sunny
2023-02-15,S002,P0014,Clothing,East,366,60,128.1,73.31,173.0,429.0,63.0,⚠️ Reorder Needed,35.05,0,1,Sunny
2023-02-16,S002,P0014,Electronics,North,477,148,131.3,139.0,173.0,436.0,0.0,✅ Healthy Stock,80.84,5,1,Rainy
2023-02-17,S002,P0014,Clothing,South,153,119,121.0,122.95,173.0,415.0,262.0,🔴 Critical Stockout Risk,54.06,0,0,Rainy
2023-02-18,S002,P0014,Furniture,West,147,52,119.6,47.46,173.0,412.0,265.0,🔴 Critical Stockout Risk,40.97,20,1,Cloudy
2023-02-19,S002,P0014,Groceries,South,439,165,120.0,178.49,173.0,413.0,0.0,✅ Healthy Stock,78.92,5,0,Sunny
2023-02-20,S002,P0014,Clothing,West,361,111,123.4,124.35,173.0,420.0,59.0,⚠️ Reorder Needed,98.61,5,0,Cloudy
2023-02-21,S002,P0014,Electronics,West,347,71,123.6,86.94,173.0,420.0,73.0,⚠️ Reorder Needed,32.95,0,1,Sunny
2023-02-22,S002,P0014,Groceries,South,276,79,120.3,93.92,173.0,414.0,138.0,⚠️ Reorder Needed,56.65,0,0,Snowy
2023-02-23,S002,P0014,Furniture,South,183,26,116.8,36.36,173.0,407.0,224.0,⚠️ Reorder Needed,76.13,15,0,Rainy
2023-02-24,S002,P0014,Toys,South,125,116,113.1,122.76,173.0,399.0,274.0,🔴 Critical Stockout Risk,44.07,0,0,Cloudy
2023-02-25,S002,P0014,Clothing,North,212,163,115.2,177.78,173.0,403.0,191.0,⚠️ Reorder Needed,26.03,10,1,Rainy
2023-02-26,S002,P0014,Toys,West,201,38,110.1,48.78,173.0,393.0,192.0,⚠️ Reorder Needed,49.73,15,1,Sunny
2023-02-27,S002,P0014,Furniture,North,297,220,113.8,217.36,173.0,401.0,104.0,⚠️ Reorder Needed,14.21,15,0,Cloudy
2023-02-28,S002,P0014,Groceries,North,237,227,121.2,222.73,173.0,415.0,178.0,⚠️ Reorder Needed,83.32,15,1,Sunny
2023-03-01,S002,P0014,Clothing,East,92,91,117.1,110.14,173.0,407.0,315.0,🔴 Critical Stockout Risk,21.44,15,1,Cloudy
2023-03-02,S002,P0014,Electronics,South,499,153,120.3,148.37,173.0,414.0,0.0,✅ Healthy Stock,84.9,15,1,Rainy
2023-03-03,S002,P0014,Groceries,East,341,160,117.6,176.06,173.0,408.0,67.0,⚠️ Reorder Needed,71.83,15,0,Rainy
2023-03-04,S002,P0014,Furniture,East,298,141,110.9,137.43,173.0,395.0,97.0,⚠️ Reorder Needed,65.53,5,1,Rainy
2023-03-05,S002,P0014,Clothing,South,110,51,112.3,68.73,173.0,398.0,288.0,🔴 Critical Stockout Risk,39.18,0,0,Cloudy
2023-03-06,S002,P0014,Furniture,East,481,452,125.8,443.85,173.0,425.0,0.0,✅ Healthy Stock,78.3,15,0,Cloudy
2023-03-07,S002,P0014,Toys,East,446,183,127.9,185.21,173.0,429.0,0.0,✅ Healthy Stock,82.34,15,1,Snowy
2023-03-08,S002,P0014,Toys,South,249,72,119.1,79.23,173.0,411.0,162.0,⚠️ Reorder Needed,55.64,15,0,Snowy
2023-03-09,S002,P0014,Electronics,West,77,72,120.1,68.5,173.0,413.0,336.0,🔴 Critical Stockout Risk,79.71,15,0,Cloudy
2023-03-10,S002,P0014,Groceries,East,351,54,117.0,61.34,173.0,407.0,56.0,⚠️ Reorder Needed,85.49,5,1,Cloudy
2023-03-11,S002,P0014,Groceries,West,489,108,118.3,101.83,173.0,410.0,0.0,✅ Healthy Stock,32.36,20,0,Cloudy
2023-03-12,S002,P0014,Electronics,South,55,7,117.3,5.23,173.0,408.0,353.0,🔴 Critical Stockout Risk,20.14,10,1,Sunny
2023-03-13,S002,P0014,Toys,South,352,53,118.6,71.96,173.0,410.0,58.0,⚠️ Reorder Needed,54.72,0,1,Cloudy
2023-03-14,S002,P0014,Clothing,East,484,7,110.2,26.32,173.0,393.0,0.0,✅ Healthy Stock,17.76,0,1,Cloudy
2023-03-15,S002,P0014,Clothing,West,172,110,113.2,117.13,173.0,399.0,227.0,🔴 Critical Stockout Risk,96.25,5,1,Cloudy
2023-03-16,S002,P0014,Groceries,North,318,283,119.7,282.6,173.0,412.0,94.0,⚠️ Reorder Needed,29.46,10,1,Sunny
2023-03-17,S002,P0014,Furniture,East,314,79,120.4,70.46,173.0,414.0,100.0,⚠️ Reorder Needed,99.87,5,0,Snowy
2023-03-18,S002,P0014,Toys,South,201,94,118.6,99.22,173.0,410.0,209.0,⚠️ Reorder Needed,58.7,15,0,Cloudy
2023-03-19,S002,P0014,Groceries,West,384,123,118.7,116.02,173.0,410.0,26.0,⚠️ Reorder Needed,26.96,5,1,Snowy
2023-03-20,S002,P0014,Clothing,East,353,5,117.1,4.22,173.0,407.0,54.0,⚠️ Reorder Needed,92.99,5,1,Snowy
2023-03-21,S002,P0014,Clothing,South,371,205,118.5,216.68,173.0,410.0,39.0,⚠️ Reorder Needed,82.05,10,1,Sunny
2023-03-22,S002,P0014,Groceries,North,310,116,118.6,114.57,173.0,410.0,100.0,⚠️ Reorder Needed,87.39,15,0,Cloudy
2023-03-23,S002,P0014,Clothing,West,425,38,117.5,43.49,173.0,408.0,0.0,✅ Healthy Stock,88.46,10,0,Sunny
2023-03-24,S002,P0014,Furniture,North,477,203,121.7,193.76,173.0,416.0,0.0,✅ Healthy Stock,61.13,5,1,Snowy
2023-03-25,S002,P0014,Electronics,West,101,66,123.0,82.96,173.0,419.0,318.0,🔴 Critical Stockout Risk,43.86,15,1,Snowy
2023-03-26,S002,P0014,Electronics,West,329,281,128.5,299.3,173.0,430.0,101.0,⚠️ Reorder Needed,83.27,10,0,Rainy
2023-03-27,S002,P0014,Toys,East,242,196,129.6,214.8,173.0,432.0,190.0,⚠️ Reorder Needed,90.29,20,1,Sunny
2023-03-28,S002,P0014,Electronics,West,401,178,134.3,172.92,173.0,442.0,41.0,⚠️ Reorder Needed,52.89,20,1,Rainy
2023-03-29,S002,P0014,Electronics,East,170,101,130.3,102.11,173.0,434.0,264.0,🔴 Critical Stockout Risk,30.59,15,0,Sunny
2023-03-30,S002,P0014,Toys,North,184,110,126.4,120.54,173.0,426.0,242.0,⚠️ Reorder Needed,42.88,5,0,Snowy
2023-03-31,S002,P0014,Electronics,West,143,30,124.4,33.66,173.0,422.0,279.0,🔴 Critical Stockout Risk,96.95,5,1,Snowy
2023-04-01,S002,P0014,Groceries,North,157,155,124.4,171.82,173.0,422.0,265.0,🔴 Critical Stockout Risk,82.93,10,0,Sunny
2023-04-02,S002,P0014,Clothing,South,239,77,121.7,87.62,173.0,416.0,177.0,⚠️ Reorder Needed,94.36,15,1,Rainy
2023-04-03,S002,P0014,Electronics,South,291,6,117.2,3.19,173.0,407.0,116.0,⚠️ Reorder Needed,42.87,5,1,Cloudy
2023-04-04,S002,P0014,Toys,West,306,157,120.7,154.51,173.0,414.0,108.0,⚠️ Reorder Needed,74.47,10,0,Snowy
2023-04-05,S002,P0014,Clothing,West,405,14,106.1,30.87,173.0,385.0,0.0,✅ Healthy Stock,49.12,5,0,Cloudy
2023-04-06,S002,P0014,Toys,West,290,144,104.8,153.08,173.0,383.0,93.0,⚠️ Reorder Needed,13.63,10,0,Cloudy
2023-04-07,S002,P0014,Electronics,North,372,273,111.5,283.42,173.0,396.0,24.0,⚠️ Reorder Needed,85.33,20,0,Cloudy
2023-04-08,S002,P0014,Groceries,South,115,87,112.0,83.51,173.0,397.0,282.0,🔴 Critical Stockout Risk,51.41,0,1,Rainy
2023-04-09,S002,P0014,Groceries,North,258,61,112.2,73.86,173.0,397.0,139.0,⚠️ Reorder Needed,25.15,5,0,Cloudy
2023-04-10,S002,P0014,Electronics,West,397,39,109.9,56.94,173.0,393.0,0.0,✅ Healthy Stock,70.86,5,1,Sunny
2023-04-11,S002,P0014,Electronics,East,418,193,116.1,209.91,173.0,405.0,0.0,✅ Healthy Stock,77.76,0,1,Rainy
2023-04-12,S002,P0014,Groceries,South,288,9,114.7,27.05,173.0,402.0,114.0,⚠️ Reorder Needed,99.86,10,0,Sunny
2023-04-13,S002,P0014,Groceries,North,375,57,116.3,54.4,173.0,406.0,31.0,⚠️ Reorder Needed,19.12,0,0,Cloudy
2023-04-14,S002,P0014,Groceries,East,332,89,115.6,87.85,173.0,404.0,72.0,⚠️ Reorder Needed,95.06,0,0,Sunny
2023-04-15,S002,P0014,Toys,North,281,65,108.4,83.87,173.0,390.0,109.0,⚠️ Reorder Needed,59.95,15,1,Snowy
2023-04-16,S002,P0014,Electronics,East,201,144,110.5,154.23,173.0,394.0,193.0,⚠️ Reorder Needed,19.98,15,0,Cloudy
2023-04-17,S002,P0014,Electronics,East,91,42,108.8,49.03,173.0,391.0,300.0,🔴 Critical Stockout Risk,64.82,0,0,Snowy
2023-04-18,S002,P0014,Clothing,South,392,199,111.3,203.83,173.0,396.0,4.0,⚠️ Reorder Needed,19.71,0,0,Rainy
2023-04-19,S002,P0014,Furniture,East,169,37,112.4,40.03,173.0,398.0,229.0,🔴 Critical Stockout Risk,91.06,0,1,Rainy
2023-04-20,S002,P0014,Toys,North,450,379,118.2,389.72,173.0,409.0,0.0,✅ Healthy Stock,25.66,10,0,Sunny
2023-04-21,S002,P0014,Groceries,East,463,412,128.1,428.3,173.0,429.0,0.0,✅ Healthy Stock,56.49,15,0,Cloudy
2023-04-22,S002,P0014,Electronics,North,429,89,129.8,82.9,173.0,433.0,4.0,⚠️ Reorder Needed,37.66,0,0,Sunny
2023-04-23,S002,P0014,Electronics,West,269,233,130.8,251.53,173.0,435.0,166.0,⚠️ Reorder Needed,46.46,10,1,Cloudy
2023-04-24,S002,P0014,Furniture,East,176,86,131.4,98.02,173.0,436.0,260.0,⚠️ Reorder Needed,99.9,10,0,Rainy
2023-04-25,S002,P0014,Electronics,South,55,37,123.3,50.67,173.0,420.0,365.0,🔴 Critical Stockout Risk,54.72,10,0,Sunny
2023-04-26,S002,P0014,Electronics,South,241,167,122.3,165.6,173.0,418.0,177.0,⚠️ Reorder Needed,96.4,15,0,Snowy
2023-04-27,S002,P0014,Clothing,East,395,333,127.5,340.11,173.0,428.0,33.0,⚠️ Reorder Needed,73.54,15,0,Rainy
2023-04-28,S002,P0014,Electronics,East,242,234,131.9,234.13,173.0,437.0,195.0,⚠️ Reorder Needed,52.79,0,0,Sunny
2023-04-29,S002,P0014,Clothing,North,114,43,129.7,43.74,173.0,432.0,318.0,🔴 Critical Stockout Risk,63.67,10,0,Cloudy
2023-04-30,S002,P0014,Clothing,West,310,277,137.9,286.96,173.0,449.0,139.0,⚠️ Reorder Needed,88.48,5,1,Cloudy
2023-05-01,S002,P0014,Furniture,North,129,98,136.0,96.9,173.0,445.0,316.0,🔴 Critical Stockout Risk,77.8,5,1,Snowy
2023-05-02,S002,P0014,Toys,East,365,279,142.8,293.1,173.0,459.0,94.0,⚠️ Reorder Needed,67.89,5,1,Cloudy
2023-05-03,S002,P0014,Furniture,East,363,82,145.3,94.9,173.0,464.0,101.0,⚠️ Reorder Needed,97.67,5,0,Rainy
2023-05-04,S002,P0014,Toys,West,271,76,142.6,95.97,173.0,458.0,187.0,⚠️ Reorder Needed,85.08,15,0,Rainy
2023-05-05,S002,P0014,Toys,North,393,198,148.7,202.96,173.0,470.0,77.0,⚠️ Reorder Needed,58.81,15,1,Rainy
2023-05-06,S002,P0014,Toys,East,183,136,148.5,130.26,173.0,470.0,287.0,⚠️ Reorder Needed,70.74,5,1,Sunny
2023-05-07,S002,P0014,Electronics,South,282,89,142.3,96.71,173.0,458.0,176.0,⚠️ Reorder Needed,95.04,15,0,Snowy
2023-05-08,S002,P0014,Clothing,South,407,53,141.2,54.1,173.0,455.0,48.0,⚠️ Reorder Needed,80.17,20,1,Sunny
2023-05-09,S002,P0014,Clothing,East,446,273,148.3,263.41,173.0,470.0,24.0,⚠️ Reorder Needed,28.5,0,1,Rainy
2023-05-10,S002,P0014,Clothing,East,336,156,152.2,157.73,173.0,477.0,141.0,⚠️ Reorder Needed,97.5,10,1,Snowy
2023-05-11,S002,P0014,Electronics,West,415,38,147.0,39.07,173.0,467.0,52.0,⚠️ Reorder Needed,39.74,10,0,Cloudy
2023-05-12,S002,P0014,Groceries,West,277,88,149.6,91.55,173.0,472.0,195.0,⚠️ Reorder Needed,83.01,0,0,Rainy
2023-05-13,S002,P0014,Clothing,West,347,167,153.3,168.43,173.0,480.0,133.0,⚠️ Reorder Needed,86.99,10,0,Sunny
2023-05-14,S002,P0014,Electronics,East,218,196,156.9,191.5,173.0,487.0,269.0,⚠️ Reorder Needed,93.67,20,1,Snowy
2023-05-15,S002,P0014,Electronics,North,376,327,165.6,336.63,173.0,504.0,128.0,⚠️ Reorder Needed,84.38,10,0,Sunny
2023-05-16,S002,P0014,Clothing,North,225,8,161.1,27.69,173.0,495.0,270.0,⚠️ Reorder Needed,43.46,20,1,Sunny
2023-05-17,S002,P0014,Toys,West,72,66,161.9,85.11,173.0,497.0,425.0,🔴 Critical Stockout Risk,27.43,15,1,Sunny
2023-05-18,S002,P0014,Furniture,East,318,104,158.7,104.45,173.0,490.0,172.0,⚠️ Reorder Needed,65.71,0,0,Cloudy
2023-05-19,S002,P0014,Toys,East,337,232,165.2,246.12,173.0,503.0,166.0,⚠️ Reorder Needed,59.07,20,0,Snowy
2023-05-20,S002,P0014,Furniture,North,346,137,157.1,140.7,173.0,487.0,141.0,⚠️ Reorder Needed,83.34,20,0,Rainy
2023-05-21,S002,P0014,Groceries,North,404,271,152.4,287.63,173.0,478.0,74.0,⚠️ Reorder Needed,30.51,15,0,Rainy
2023-05-22,S002,P0014,Electronics,East,159,40,150.8,54.73,173.0,475.0,316.0,🔴 Critical Stockout Risk,14.1,15,1,Cloudy
2023-05-23,S002,P0014,Electronics,West,381,146,147.9,154.54,173.0,469.0,88.0,⚠️ Reorder Needed,39.25,15,0,Rainy
2023-05-24,S002,P0014,Clothing,North,163,133,149.5,143.76,173.0,472.0,309.0,🔴 Critical Stockout Risk,19.74,15,1,Snowy
2023-05-25,S002,P0014,Furniture,South,219,72,150.6,78.39,173.0,474.0,255.0,⚠️ Reorder Needed,51.37,10,1,Sunny
2023-05-26,S002,P0014,Toys,East,140,106,148.6,108.71,173.0,470.0,330.0,🔴 Critical Stockout Risk,98.28,5,0,Rainy
2023-05-27,S002,P0014,Electronics,North,98,60,139.5,52.14,173.0,452.0,354.0,🔴 Critical Stockout Risk,42.8,10,0,Cloudy
2023-05-28,S002,P0014,Groceries,West,393,58,133.6,71.97,173.0,440.0,47.0,⚠️ Reorder Needed,95.88,20,0,Cloudy
2023-05-29,S002,P0014,Clothing,North,227,197,138.8,197.8,173.0,451.0,224.0,⚠️ Reorder Needed,30.92,10,1,Cloudy
2023-05-30,S002,P0014,Groceries,East,270,112,133.3,112.99,173.0,440.0,170.0,⚠️ Reorder Needed,61.26,5,0,Sunny
2023-05-31,S002,P0014,Clothing,South,58,10,130.3,13.96,173.0,434.0,376.0,🔴 Critical Stockout Risk,46.04,0,1,Sunny
2023-06-01,S002,P0014,Furniture,South,233,232,128.8,250.99,173.0,431.0,198.0,⚠️ Reorder Needed,96.97,20,1,Cloudy
2023-06-02,S002,P0014,Toys,North,339,51,127.7,63.41,173.0,428.0,89.0,⚠️ Reorder Needed,83.33,10,1,Snowy
2023-06-03,S002,P0014,Groceries,South,344,32,126.3,41.63,173.0,426.0,82.0,⚠️ Reorder Needed,45.52,10,0,Sunny
2023-06-04,S002,P0014,Clothing,South,172,26,120.5,34.23,173.0,414.0,242.0,🔴 Critical Stockout Risk,27.74,0,1,Cloudy
2023-06-05,S002,P0014,Clothing,North,91,37,117.2,42.44,173.0,407.0,316.0,🔴 Critical Stockout Risk,11.9,5,0,Rainy
2023-06-06,S002,P0014,Groceries,South,242,73,116.7,88.64,173.0,406.0,164.0,⚠️ Reorder Needed,16.91,20,1,Sunny
2023-06-07,S002,P0014,Groceries,East,323,23,115.7,16.5,173.0,404.0,81.0,⚠️ Reorder Needed,73.84,20,1,Sunny
2023-06-08,S002,P0014,Clothing,South,51,8,106.9,9.7,173.0,387.0,336.0,🔴 Critical Stockout Risk,89.87,15,1,Cloudy
2023-06-09,S002,P0014,Groceries,North,118,5,101.8,10.16,173.0,377.0,259.0,🔴 Critical Stockout Risk,68.7,0,0,Sunny
2023-06-10,S002,P0014,Clothing,North,296,10,100.9,17.1,173.0,375.0,79.0,⚠️ Reorder Needed,62.73,15,0,Sunny
2023-06-11,S002,P0014,Electronics,South,424,284,107.4,282.56,173.0,388.0,0.0,✅ Healthy Stock,74.05,5,1,Rainy
2023-06-12,S002,P0014,Clothing,West,422,103,105.3,114.46,173.0,384.0,0.0,✅ Healthy Stock,79.82,15,1,Snowy
2023-06-13,S002,P0014,Electronics,North,185,38,100.0,32.56,173.0,373.0,188.0,⚠️ Reorder Needed,62.43,20,0,Rainy
2023-06-14,S002,P0014,Groceries,South,89,74,91.6,70.81,173.0,356.0,267.0,🔴 Critical Stockout Risk,43.98,20,0,Rainy
2023-06-15,S002,P0014,Electronics,South,115,11,91.7,20.79,173.0,356.0,241.0,🔴 Critical Stockout Risk,63.44,15,1,Cloudy
2023-06-16,S002,P0014,Clothing,South,420,98,92.8,98.43,173.0,359.0,0.0,✅ Healthy Stock,54.46,15,1,Snowy
2023-06-17,S002,P0014,Toys,North,423,384,102.1,378.39,173.0,377.0,0.0,✅ Healthy Stock,10.47,5,1,Cloudy
2023-06-18,S002,P0014,Groceries,South,100,13,94.8,21.22,173.0,363.0,263.0,🔴 Critical Stockout Risk,94.91,20,1,Cloudy
2023-06-19,S002,P0014,Groceries,East,480,247,98.5,266.12,173.0,370.0,0.0,✅ Healthy Stock,31.72,15,1,Snowy
2023-06-20,S002,P0014,Toys,East,492,198,96.0,201.94,173.0,365.0,0.0,✅ Healthy Stock,22.07,0,1,Cloudy
2023-06-21,S002,P0014,Electronics,West,248,59,96.7,67.36,173.0,366.0,118.0,⚠️ Reorder Needed,34.78,15,0,Cloudy
2023-06-22,S002,P0014,Furniture,South,463,383,104.6,378.59,173.0,382.0,0.0,✅ Healthy Stock,78.56,0,1,Snowy
2023-06-23,S002,P0014,Clothing,West,157,76,102.7,70.57,173.0,378.0,221.0,🔴 Critical Stockout Risk,25.1,0,1,Cloudy
2023-06-24,S002,P0014,Clothing,South,80,1,100.3,12.86,173.0,374.0,294.0,🔴 Critical Stockout Risk,22.87,0,1,Sunny
2023-06-25,S002,P0014,Electronics,East,315,60,98.8,67.73,173.0,371.0,56.0,⚠️ Reorder Needed,58.88,20,0,Sunny
2023-06-26,S002,P0014,Groceries,West,389,249,105.1,243.85,173.0,383.0,0.0,✅ Healthy Stock,23.54,5,1,Rainy
2023-06-27,S002,P0014,Toys,South,368,335,114.3,345.91,173.0,402.0,34.0,⚠️ Reorder Needed,72.66,20,0,Snowy
2023-06-28,S002,P0014,Toys,North,278,209,114.7,216.5,173.0,402.0,124.0,⚠️ Reorder Needed,91.18,15,0,Snowy
2023-06-29,S002,P0014,Electronics,East,124,86,113.8,92.96,173.0,401.0,277.0,🔴 Critical Stockout Risk,67.54,20,1,Sunny
2023-06-30,S002,P0014,Toys,East,97,39,114.8,39.3,173.0,403.0,306.0,🔴 Critical Stockout Risk,19.0,5,0,Cloudy
2023-07-01,S002,P0014,Clothing,South,393,212,114.1,216.28,173.0,401.0,8.0,⚠️ Reorder Needed,49.81,15,0,Sunny
2023-07-02,S002,P0014,Clothing,East,409,50,114.1,44.95,173.0,401.0,0.0,✅ Healthy Stock,62.69,10,1,Cloudy
2023-07-03,S002,P0014,Furniture,West,277,234,120.8,227.63,173.0,415.0,138.0,⚠️ Reorder Needed,43.18,0,0,Sunny
2023-07-04,S002,P0014,Toys,East,431,383,132.7,379.22,173.0,438.0,7.0,⚠️ Reorder Needed,88.44,20,0,Sunny
2023-07-05,S002,P0014,Toys,West,410,194,138.0,202.59,173.0,449.0,39.0,⚠️ Reorder Needed,94.79,15,1,Snowy
2023-07-06,S002,P0014,Clothing,North,132,107,139.1,97.88,173.0,451.0,319.0,🔴 Critical Stockout Risk,87.3,15,0,Sunny
2023-07-07,S002,P0014,Furniture,East,498,424,152.5,438.1,173.0,478.0,0.0,✅ Healthy Stock,66.61,20,1,Rainy
2023-07-08,S002,P0014,Clothing,West,334,63,154.3,56.97,173.0,482.0,148.0,⚠️ Reorder Needed,20.02,5,0,Snowy
2023-07-09,S002,P0014,Electronics,North,347,114,157.9,122.72,173.0,489.0,142.0,⚠️ Reorder Needed,65.91,15,1,Sunny
2023-07-10,S002,P0014,Toys,West,115,62,159.7,68.11,173.0,492.0,377.0,🔴 Critical Stockout Risk,78.53,5,0,Cloudy
2023-07-11,S002,P0014,Toys,South,369,60,152.2,55.39,173.0,477.0,108.0,⚠️ Reorder Needed,73.01,15,0,Rainy
2023-07-12,S002,P0014,Toys,South,374,295,158.6,310.48,173.0,490.0,116.0,⚠️ Reorder Needed,18.96,0,1,Rainy
2023-07-13,S002,P0014,Toys,East,252,226,164.9,216.02,173.0,503.0,251.0,⚠️ Reorder Needed,33.43,0,1,Sunny
2023-07-14,S002,P0014,Furniture,West,60,45,163.9,63.9,173.0,501.0,441.0,🔴 Critical Stockout Risk,71.54,0,0,Snowy
2023-07-15,S002,P0014,Toys,North,51,3,163.6,11.21,173.0,500.0,449.0,🔴 Critical Stockout Risk,21.37,5,0,Rainy
2023-07-16,S002,P0014,Clothing,South,141,70,162.7,75.22,173.0,498.0,357.0,🔴 Critical Stockout Risk,31.46,5,0,Snowy
2023-07-17,S002,P0014,Toys,North,430,143,154.7,155.87,173.0,482.0,52.0,⚠️ Reorder Needed,60.42,15,1,Sunny
2023-07-18,S002,P0014,Groceries,West,319,236,162.1,255.55,173.0,497.0,178.0,⚠️ Reorder Needed,30.83,15,1,Snowy
2023-07-19,S002,P0014,Electronics,West,310,266,162.7,278.38,173.0,498.0,188.0,⚠️ Reorder Needed,63.03,10,0,Cloudy
2023-07-20,S002,P0014,Groceries,South,335,139,160.8,137.7,173.0,495.0,160.0,⚠️ Reorder Needed,11.64,20,0,Rainy
2023-07-21,S002,P0014,Clothing,East,273,258,167.4,275.64,173.0,508.0,235.0,⚠️ Reorder Needed,95.66,10,1,Cloudy
2023-07-22,S002,P0014,Toys,North,304,145,159.5,155.1,173.0,492.0,188.0,⚠️ Reorder Needed,95.93,20,1,Rainy
2023-07-23,S002,P0014,Clothing,North,152,66,159.1,66.94,173.0,491.0,339.0,🔴 Critical Stockout Risk,62.24,20,1,Cloudy
2023-07-24,S002,P0014,Electronics,South,187,74,161.6,88.58,173.0,496.0,309.0,⚠️ Reorder Needed,17.84,20,1,Rainy
2023-07-25,S002,P0014,Groceries,East,125,49,161.2,53.17,173.0,495.0,370.0,🔴 Critical Stockout Risk,49.39,5,1,Cloudy
2023-07-26,S002,P0014,Toys,North,286,78,155.5,77.43,173.0,484.0,198.0,⚠️ Reorder Needed,85.13,15,0,Snowy
2023-07-27,S002,P0014,Groceries,North,96,18,144.9,34.3,173.0,463.0,367.0,🔴 Critical Stockout Risk,18.19,15,1,Cloudy
2023-07-28,S002,P0014,Toys,North,359,320,148.6,330.18,173.0,470.0,111.0,⚠️ Reorder Needed,91.38,0,0,Rainy
2023-07-29,S002,P0014,Toys,North,381,288,155.4,280.98,173.0,484.0,103.0,⚠️ Reorder Needed,40.74,15,0,Rainy
2023-07-30,S002,P0014,Furniture,West,205,5,154.2,21.59,173.0,481.0,276.0,⚠️ Reorder Needed,57.6,5,1,Rainy
2023-07-31,S002,P0014,Clothing,North,253,157,152.4,152.51,173.0,478.0,225.0,⚠️ Reorder Needed,12.75,15,1,Cloudy
2023-08-01,S002,P0014,Electronics,South,91,42,152.1,56.81,173.0,477.0,386.0,🔴 Critical Stockout Risk,21.29,20,0,Cloudy
2023-08-02,S002,P0014,Clothing,West,454,212,151.4,222.53,173.0,476.0,22.0,⚠️ Reorder Needed,67.37,0,0,Cloudy
2023-08-03,S002,P0014,Toys,East,203,69,140.9,66.56,173.0,455.0,252.0,⚠️ Reorder Needed,42.43,15,1,Sunny
2023-08-04,S002,P0014,Groceries,West,485,176,140.3,185.39,173.0,454.0,0.0,✅ Healthy Stock,64.35,5,1,Sunny
2023-08-05,S002,P0014,Toys,North,154,38,138.0,40.66,173.0,449.0,295.0,🔴 Critical Stockout Risk,90.3,5,0,Snowy
2023-08-06,S002,P0014,Toys,North,381,110,127.6,119.0,173.0,428.0,47.0,⚠️ Reorder Needed,73.18,15,1,Sunny
2023-08-07,S002,P0014,Electronics,South,201,199,132.1,206.39,173.0,437.0,236.0,⚠️ Reorder Needed,93.26,20,1,Rainy
2023-08-08,S002,P0014,Groceries,West,478,281,137.7,288.39,173.0,448.0,0.0,✅ Healthy Stock,83.29,10,0,Snowy
2023-08-09,S002,P0014,Furniture,East,73,15,136.1,7.61,173.0,445.0,372.0,🔴 Critical Stockout Risk,61.47,20,1,Snowy
2023-08-10,S002,P0014,Groceries,North,401,223,141.5,238.6,173.0,456.0,55.0,⚠️ Reorder Needed,28.01,0,0,Sunny
2023-08-11,S002,P0014,Toys,West,302,255,140.2,253.45,173.0,453.0,151.0,⚠️ Reorder Needed,73.6,15,1,Snowy
2023-08-12,S002,P0014,Electronics,South,111,21,133.4,33.74,173.0,440.0,329.0,🔴 Critical Stockout Risk,83.16,10,1,Snowy
2023-08-13,S002,P0014,Groceries,North,162,51,133.6,63.37,173.0,440.0,278.0,🔴 Critical Stockout Risk,28.76,20,1,Rainy
2023-08-14,S002,P0014,Toys,North,52,6,133.7,21.38,173.0,440.0,388.0,🔴 Critical Stockout Risk,60.05,5,0,Rainy
2023-08-15,S002,P0014,Clothing,West,221,145,136.2,151.68,173.0,445.0,224.0,⚠️ Reorder Needed,27.31,0,0,Rainy
2023-08-16,S002,P0014,Toys,West,339,280,140.7,296.8,173.0,454.0,115.0,⚠️ Reorder Needed,28.41,0,0,Snowy
2023-08-17,S002,P0014,Furniture,North,286,248,141.1,246.06,173.0,455.0,169.0,⚠️ Reorder Needed,25.58,0,1,Snowy
2023-08-18,S002,P0014,Furniture,East,427,232,140.0,237.97,173.0,453.0,26.0,⚠️ Reorder Needed,51.68,20,0,Sunny
2023-08-19,S002,P0014,Toys,East,143,113,139.1,132.89,173.0,451.0,308.0,🔴 Critical Stockout Risk,81.74,15,1,Cloudy
2023-08-20,S002,P0014,Clothing,West,249,216,137.7,214.7,173.0,448.0,199.0,⚠️ Reorder Needed,18.7,0,0,Sunny
